"kind","route","probe_route","methods","public_state","required_permission","required_role","allowed_roles","expected_blocked_roles","expected_unauthenticated","expected_blocked","expected_cache","indexing","source_file","unauthenticated_status","super_admin_status","director_status","principal_status","admin_status","accountant_status","teacher_status","parent_status","viewer_status"
"api","/api/class-x-documents/reports/export","/api/class-x-documents/reports/export","GET","PRIVATE","EXPORT_CLASS_X_PACKAGE_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/class-x-documents/reports/export/route.ts","401","200","200","200","200","200","403","403","403"
"api","/api/class-x-documents/templates","/api/class-x-documents/templates","GET|POST","PRIVATE","VIEW_CLASS_X_PACKAGES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/class-x-documents/templates/route.ts","401","200","200","200","200","200","403","403","403"
"api","/api/class-x-documents/templates/[id]","/api/class-x-documents/templates/qasec1qa-object-missing","PATCH","PRIVATE","CONFIGURE_CLASS_X_PACKAGE_TEMPLATES","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/class-x-documents/templates/[id]/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/cloud-backup/artifacts/[id]/verify","/api/cloud-backup/artifacts/qasec1qa-object-missing/verify","POST","PRIVATE","VERIFY_CLOUD_BACKUP","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/artifacts/[id]/verify/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/cloud-backup/health","/api/cloud-backup/health","GET","PRIVATE","VIEW_CLOUD_BACKUP","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/health/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/cloud-backup/process-due","/api/cloud-backup/process-due","POST","PRIVATE","RUN_CLOUD_BACKUP","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/process-due/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/cloud-backup/profiles","/api/cloud-backup/profiles","GET|POST|PATCH","PRIVATE","MANAGE_CLOUD_BACKUP_PROFILES","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/profiles/route.ts","401","200","200","403","200","403","403","403","403"
"api","/api/cloud-backup/reports","/api/cloud-backup/reports","GET","PRIVATE","VIEW_CLOUD_BACKUP_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/reports/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/cloud-backup/reports/export","/api/cloud-backup/reports/export","GET","PRIVATE","EXPORT_CLOUD_BACKUP_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/reports/export/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/cloud-backup/restore-rehearsals","/api/cloud-backup/restore-rehearsals","GET|POST","PRIVATE","RUN_CLOUD_BACKUP_RESTORE_REHEARSAL","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/restore-rehearsals/route.ts","401","200","200","200","403","403","403","403","403"
"api","/api/cloud-backup/retention","/api/cloud-backup/retention","GET|PATCH|POST","PRIVATE","MANAGE_CLOUD_BACKUP_RETENTION","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/retention/route.ts","401","200","200","403","403","403","403","403","403"
"api","/api/cloud-backup/runs","/api/cloud-backup/runs","GET|POST","PRIVATE","VERIFY_CLOUD_BACKUP","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/runs/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/cloud-backup/runs/[id]","/api/cloud-backup/runs/qasec1qa-object-missing","GET","PRIVATE","VERIFY_CLOUD_BACKUP","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/runs/[id]/route.ts","401","404","404","404","404","403","403","403","403"
"api","/api/cloud-backup/runs/[id]/workflow","/api/cloud-backup/runs/qasec1qa-object-missing/workflow","POST","PRIVATE","RUN_CLOUD_BACKUP","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/runs/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/cloud-backup/schedules","/api/cloud-backup/schedules","GET|POST|PATCH","PRIVATE","MANAGE_CLOUD_BACKUP_SCHEDULES","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/cloud-backup/schedules/route.ts","401","200","200","403","200","403","403","403","403"
"api","/api/dashboard","/api/dashboard","GET","PRIVATE","VIEW_DASHBOARD","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/dashboard/route.ts","401","200","200","200","200","200","403","403","200"
"api","/api/exams","/api/exams","GET|POST","PRIVATE","VIEW_EXAMS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/exams/route.ts","401","200","200","200","200","403","200","403","403"
"api","/api/exams/[id]","/api/exams/qasec1qa-object-missing","GET|PATCH","PRIVATE","VIEW_EXAMS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/exams/[id]/route.ts","401","404","404","404","404","403","404","403","403"
"api","/api/exams/[id]/assessments","/api/exams/qasec1qa-object-missing/assessments","GET|POST","PRIVATE","VIEW_EXAMS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/exams/[id]/assessments/route.ts","401","200","200","200","200","403","200","403","403"
"api","/api/exams/[id]/assessments/[assessmentId]","/api/exams/qasec1qa-object-missing/assessments/qasec1qa-assessment-missing","GET|PATCH","PRIVATE","VIEW_EXAMS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/exams/[id]/assessments/[assessmentId]/route.ts","401","404","404","404","404","403","404","403","403"
"api","/api/exams/[id]/assessments/[assessmentId]/workflow","/api/exams/qasec1qa-object-missing/assessments/qasec1qa-assessment-missing/workflow","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/exams/[id]/assessments/[assessmentId]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/exams/[id]/workflow","/api/exams/qasec1qa-object-missing/workflow","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/exams/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/expenses","/api/expenses","GET|POST","PRIVATE","VIEW_EXPENSES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/expenses/route.ts","401","200","200","200","200","200","403","403","200"
"api","/api/expenses/[id]","/api/expenses/qasec1qa-object-missing","GET|PUT","PRIVATE","VIEW_EXPENSES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/expenses/[id]/route.ts","401","404","404","404","404","404","403","403","404"
"api","/api/expenses/[id]/workflow","/api/expenses/qasec1qa-object-missing/workflow","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/expenses/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/expenses/masters","/api/expenses/masters","GET","PRIVATE","VIEW_EXPENSES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/expenses/masters/route.ts","401","200","200","200","200","200","403","403","200"
"api","/api/expenses/reports","/api/expenses/reports","GET","PRIVATE","VIEW_EXPENSE_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/expenses/reports/route.ts","401","200","200","200","200","200","403","403","200"
"api","/api/expenses/reports/export","/api/expenses/reports/export","GET","PRIVATE","EXPORT_EXPENSE_REPORTS","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/expenses/reports/export/route.ts","401","200","200","403","200","200","403","403","403"
"api","/api/export/[type]","/api/export/students","GET","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/export/[type]/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/fee-register-ocr/batches","/api/fee-register-ocr/batches","GET|POST","PRIVATE","VIEW_FEE_REGISTER_OCR","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/batches/route.ts","401","200","200","200","200","200","403","403","403"
"api","/api/fee-register-ocr/batches/[id]","/api/fee-register-ocr/batches/qasec1qa-object-missing","GET|PATCH","PRIVATE","VIEW_FEE_REGISTER_OCR","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/batches/[id]/route.ts","401","404","404","404","404","404","403","403","403"
"api","/api/fee-register-ocr/batches/[id]/pages","/api/fee-register-ocr/batches/qasec1qa-object-missing/pages","GET|POST","PRIVATE","VIEW_FEE_REGISTER_OCR","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/batches/[id]/pages/route.ts","401","200","200","200","200","200","403","403","403"
"api","/api/fee-register-ocr/batches/[id]/posting","/api/fee-register-ocr/batches/qasec1qa-object-missing/posting","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/fee-register-ocr/batches/[id]/posting/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/fee-register-ocr/pages/[pageId]/extract","/api/fee-register-ocr/pages/qasec1qa-page-missing/extract","POST","PRIVATE","RUN_FEE_REGISTER_OCR","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/pages/[pageId]/extract/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/fee-register-ocr/pages/[pageId]/image","/api/fee-register-ocr/pages/qasec1qa-page-missing/image","GET","PRIVATE","VIEW_FEE_REGISTER_OCR_IMAGES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/pages/[pageId]/image/route.ts","401","404","404","404","404","404","403","403","403"
"api","/api/fee-register-ocr/pages/[pageId]/purge","/api/fee-register-ocr/pages/qasec1qa-page-missing/purge","POST","PRIVATE","PURGE_FEE_REGISTER_OCR_IMAGES","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/pages/[pageId]/purge/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/fee-register-ocr/pages/[pageId]/rows","/api/fee-register-ocr/pages/qasec1qa-page-missing/rows","POST","PRIVATE","REVIEW_FEE_REGISTER_OCR_ROWS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/pages/[pageId]/rows/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/fee-register-ocr/profiles","/api/fee-register-ocr/profiles","GET|PATCH","PRIVATE","VIEW_FEE_REGISTER_OCR","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/profiles/route.ts","401","200","200","200","200","200","403","403","403"
"api","/api/fee-register-ocr/reports","/api/fee-register-ocr/reports","GET","PRIVATE","VIEW_FEE_REGISTER_OCR_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/reports/route.ts","401","200","200","200","200","200","403","403","200"
"api","/api/fee-register-ocr/reports/export","/api/fee-register-ocr/reports/export","GET","PRIVATE","EXPORT_FEE_REGISTER_OCR_REPORTS","","SUPER_ADMIN|DIRECTOR|ACCOUNTANT","PRINCIPAL|ADMIN|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/reports/export/route.ts","401","200","200","403","403","200","403","403","403"
"api","/api/fee-register-ocr/rows/[rowId]","/api/fee-register-ocr/rows/qasec1qa-row-missing","GET|PATCH","PRIVATE","REVIEW_FEE_REGISTER_OCR_ROWS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-register-ocr/rows/[rowId]/route.ts","401","404","404","404","404","404","403","403","403"
"api","/api/fee-structures","/api/fee-structures","GET|POST","PRIVATE","VIEW_FEE_STRUCTURES","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/fee-structures/route.ts","401","200","200","403","403","403","403","403","403"
"api","/api/guardians","/api/guardians","GET|POST","PRIVATE","VIEW_GUARDIANS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/guardians/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/guardians/[id]","/api/guardians/qasec1qa-object-missing","GET|PUT","PRIVATE","VIEW_GUARDIANS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/guardians/[id]/route.ts","401","404","404","404","404","403","403","403","403"
"api","/api/guardians/[id]/parent-user","/api/guardians/qasec1qa-object-missing/parent-user","POST","PRIVATE","MANAGE_GUARDIANS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/guardians/[id]/parent-user/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/guardians/[id]/students","/api/guardians/qasec1qa-object-missing/students","POST|DELETE","PRIVATE","MANAGE_GUARDIANS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/guardians/[id]/students/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/homework","/api/homework","GET|POST","PRIVATE","VIEW_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/route.ts","401","200","200","200","200","403","200","403","403"
"api","/api/homework/[id]","/api/homework/qasec1qa-object-missing","GET|PATCH","PRIVATE","VIEW_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/[id]/route.ts","401","404","404","404","404","403","404","403","403"
"api","/api/homework/[id]/archive","/api/homework/qasec1qa-object-missing/archive","POST","PRIVATE","ARCHIVE_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/[id]/archive/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/homework/[id]/cancel","/api/homework/qasec1qa-object-missing/cancel","POST","PRIVATE","ARCHIVE_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/[id]/cancel/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/homework/[id]/correct","/api/homework/qasec1qa-object-missing/correct","POST","PRIVATE","PUBLISH_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/[id]/correct/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/homework/[id]/publish","/api/homework/qasec1qa-object-missing/publish","POST","PRIVATE","PUBLISH_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/[id]/publish/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/homework/preview","/api/homework/preview","POST","PRIVATE","MANAGE_HOMEWORK","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/preview/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/homework/reports","/api/homework/reports","GET","PRIVATE","VIEW_HOMEWORK_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER|VIEWER","ACCOUNTANT|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/homework/reports/route.ts","401","200","200","200","200","403","200","403","200"
"api","/api/homework/reports/export","/api/homework/reports/export","GET","PRIVATE","EXPORT_HOMEWORK_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/homework/reports/export/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/id-cards","/api/id-cards","GET|POST","PRIVATE","VIEW_ID_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/id-cards/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/id-cards/[id]","/api/id-cards/qasec1qa-object-missing","GET","PRIVATE","VIEW_ID_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/id-cards/[id]/route.ts","401","404","404","404","404","403","403","403","403"
"api","/api/id-cards/[id]/print","/api/id-cards/qasec1qa-object-missing/print","GET|POST","PRIVATE","VIEW_ID_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/id-cards/[id]/print/route.ts","401","404","404","404","404","403","403","403","403"
"api","/api/id-cards/[id]/versions/[version]","/api/id-cards/qasec1qa-object-missing/versions/1","GET","PRIVATE","VIEW_ID_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/id-cards/[id]/versions/[version]/route.ts","401","404","404","404","404","403","403","403","403"
